"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 250","13 Aug 2026","18369","18409.8","18343","18365.90"
"NIFTY SMALLCAP 250","12 Aug 2026","18414.6","18427.85","18314.4","18335.65"
"NIFTY SMALLCAP 250","11 Aug 2026","18385.3","18418.45","18357.8","18381.85"
"NIFTY SMALLCAP 250","10 Aug 2026","18355.7","18426.05","18319.25","18345.55"
"NIFTY SMALLCAP 250","07 Aug 2026","18323.5","18404.45","18301.7","18356.55"
"NIFTY SMALLCAP 250","06 Aug 2026","18379.1","18407.75","18313.25","18358.65"
"NIFTY SMALLCAP 250","05 Aug 2026","18298.3","18366.9","18274.75","18321.95"
"NIFTY SMALLCAP 250","04 Aug 2026","18208.5","18277.55","18161.75","18194.30"
"NIFTY SMALLCAP 250","03 Aug 2026","18015.45","18194.8","17986.1","18166.65"
"NIFTY SMALLCAP 250","31 Jul 2026","17910.3","17986.2","17851.9","17919.90"
"NIFTY SMALLCAP 250","30 Jul 2026","17978.6","17980.6","17826.3","17845.60"
"NIFTY SMALLCAP 250","29 Jul 2026","17826.1","17990.15","17777.55","17978.05"
"NIFTY SMALLCAP 250","28 Jul 2026","17831.55","17851.25","17704.9","17741.45"
"NIFTY SMALLCAP 250","27 Jul 2026","17727.8","17841.85","17720.65","17824.50"
"NIFTY SMALLCAP 250","24 Jul 2026","17535.7","17619.95","17379.65","17601.20"
"NIFTY SMALLCAP 250","23 Jul 2026","17836.9","17843.25","17634","17651.25"
"NIFTY SMALLCAP 250","22 Jul 2026","18102","18103.2","17850.65","17863.75"
"NIFTY SMALLCAP 250","21 Jul 2026","18067.35","18116.85","18042.1","18101.00"
"NIFTY SMALLCAP 250","20 Jul 2026","17975.2","18073","17936.35","18023.90"
"NIFTY SMALLCAP 250","17 Jul 2026","18124.4","18134.55","17871.85","18003.50"
"NIFTY SMALLCAP 250","16 Jul 2026","18170.55","18185.7","18046.55","18109.05"
"NIFTY SMALLCAP 250","15 Jul 2026","18042.45","18170.45","18038.65","18097.85"
"NIFTY SMALLCAP 250","14 Jul 2026","18124.4","18126.25","17955.15","17974.90"
"NIFTY SMALLCAP 250","13 Jul 2026","18021.15","18194.8","17937.7","18171.85"
"NIFTY SMALLCAP 250","10 Jul 2026","18004.35","18134.6","17975.7","18118.90"
"NIFTY SMALLCAP 250","09 Jul 2026","17652.25","17914.95","17644.85","17875.70"
"NIFTY SMALLCAP 250","08 Jul 2026","17866.15","17954","17526.3","17597.90"
"NIFTY SMALLCAP 250","07 Jul 2026","18111","18118.2","17910","17953.10"
"NIFTY SMALLCAP 250","06 Jul 2026","18024.45","18090.1","17977.6","18078.60"
"NIFTY SMALLCAP 250","03 Jul 2026","18073.05","18085.9","17979","17996.25"
"NIFTY SMALLCAP 250","02 Jul 2026","17867.6","17993.8","17846.2","17983.35"
"NIFTY SMALLCAP 250","01 Jul 2026","17778.35","17900.85","17776.6","17801.55"
"NIFTY SMALLCAP 250","30 Jun 2026","17676.6","17762","17619.55","17720.30"
"NIFTY SMALLCAP 250","29 Jun 2026","17701.15","17715.55","17544.3","17619.60"
"NIFTY SMALLCAP 250","25 Jun 2026","17860.95","17871.5","17681.4","17704.70"
"NIFTY SMALLCAP 250","24 Jun 2026","17748.85","17797.45","17613.55","17784.65"
"NIFTY SMALLCAP 250","23 Jun 2026","17903.3","17956.5","17696.25","17747.65"
"NIFTY SMALLCAP 250","22 Jun 2026","17821.05","17874.15","17778.3","17849.75"
"NIFTY SMALLCAP 250","19 Jun 2026","17592.65","17751.55","17550.95","17713.80"
"NIFTY SMALLCAP 250","18 Jun 2026","17555.6","17630.55","17528.1","17612.60"
"NIFTY SMALLCAP 250","17 Jun 2026","17420.2","17512.7","17419.55","17495.75"
"NIFTY SMALLCAP 250","16 Jun 2026","17368.65","17409.45","17294.75","17369.25"
"NIFTY SMALLCAP 250","15 Jun 2026","17364.45","17396.7","17265.7","17292.70"
"NIFTY SMALLCAP 250","12 Jun 2026","16854.2","17088.85","16831.15","17079.10"
"NIFTY SMALLCAP 250","11 Jun 2026","16703.25","16805.1","16602","16642.70"
"NIFTY SMALLCAP 250","10 Jun 2026","17013.55","17046.15","16757.65","16782.95"
"NIFTY SMALLCAP 250","09 Jun 2026","16820.65","16997.45","16820.4","16977.45"
"NIFTY SMALLCAP 250","08 Jun 2026","16856.7","16961.6","16691.5","16748.90"
"NIFTY SMALLCAP 250","05 Jun 2026","17112.75","17156.75","16987.65","17054.50"
"NIFTY SMALLCAP 250","04 Jun 2026","16910.35","17112.45","16887.25","17052.70"
"NIFTY SMALLCAP 250","03 Jun 2026","16969.15","16984.1","16738.85","16954.45"
"NIFTY SMALLCAP 250","02 Jun 2026","16778.6","16963.25","16683.35","16946.60"
"NIFTY SMALLCAP 250","01 Jun 2026","17082.7","17139.65","16828.1","16857.10"
"NIFTY SMALLCAP 250","29 May 2026","17172","17216.25","16940.85","16992.10"
"NIFTY SMALLCAP 250","27 May 2026","17050.75","17129.45","17035.15","17103.45"
"NIFTY SMALLCAP 250","26 May 2026","16993.3","17134.6","16980.65","17009.55"
"NIFTY SMALLCAP 250","25 May 2026","16923.8","17000.25","16908.6","16976.40"
"NIFTY SMALLCAP 250","22 May 2026","16836.45","16843.9","16758.4","16775.30"
"NIFTY SMALLCAP 250","21 May 2026","16799.8","16866.75","16753.2","16796.30"
"NIFTY SMALLCAP 250","20 May 2026","16581.3","16695.5","16473.15","16678.05"
"NIFTY SMALLCAP 250","19 May 2026","16515.6","16702.95","16501.35","16664.60"
"NIFTY SMALLCAP 250","18 May 2026","16619.4","16619.7","16271.65","16473.65"
"NIFTY SMALLCAP 250","15 May 2026","16829","16846.95","16652","16722.90"
"NIFTY SMALLCAP 250","14 May 2026","16883.65","16923.65","16588.85","16789.00"
"NIFTY SMALLCAP 250","13 May 2026","16750.15","16899.55","16705.45","16784.00"
"NIFTY SMALLCAP 250","12 May 2026","17232.25","17265.5","16711.3","16735.80"
"NIFTY SMALLCAP 250","11 May 2026","17373.75","17374","17171.2","17253.50"
"NIFTY SMALLCAP 250","08 May 2026","17416.4","17506.4","17389.95","17437.50"
"NIFTY SMALLCAP 250","07 May 2026","17320.15","17436.25","17289.2","17409.00"
"NIFTY SMALLCAP 250","06 May 2026","17082.4","17255.45","17027.3","17233.85"
"NIFTY SMALLCAP 250","05 May 2026","16909.9","16952.6","16838.2","16928.20"
"NIFTY SMALLCAP 250","04 May 2026","16851.2","16943.15","16754.7","16895.95"
"NIFTY SMALLCAP 250","30 Apr 2026","16777.4","16807.2","16566.35","16731.20"
"NIFTY SMALLCAP 250","29 Apr 2026","16835.35","16905.25","16781.85","16804.40"
"NIFTY SMALLCAP 250","28 Apr 2026","16749.65","16821.7","16688.75","16721.85"
"NIFTY SMALLCAP 250","27 Apr 2026","16507.05","16736.4","16495.15","16713.55"
"NIFTY SMALLCAP 250","24 Apr 2026","16631.8","16702.45","16327.8","16414.65"
"NIFTY SMALLCAP 250","23 Apr 2026","16648.55","16747.8","16559.8","16592.45"
"NIFTY SMALLCAP 250","22 Apr 2026","16510.9","16705.4","16488.7","16683.45"
"NIFTY SMALLCAP 250","21 Apr 2026","16430.95","16577.15","16416.25","16513.20"
"NIFTY SMALLCAP 250","20 Apr 2026","16468.85","16490.25","16264.8","16379.50"
"NIFTY SMALLCAP 250","17 Apr 2026","16246.6","16453.4","16228.85","16439.25"
"NIFTY SMALLCAP 250","16 Apr 2026","16202.45","16253.25","16074","16199.25"
"NIFTY SMALLCAP 250","15 Apr 2026","15955.3","16071.95","15928.6","16051.40"
"NIFTY SMALLCAP 250","13 Apr 2026","15462.7","15742.6","15293.15","15687.95"
"NIFTY SMALLCAP 250","10 Apr 2026","15602.4","15785","15588.65","15753.05"
"NIFTY SMALLCAP 250","09 Apr 2026","15493.05","15619.25","15393.65","15503.75"
"NIFTY SMALLCAP 250","08 Apr 2026","15420.45","15498.85","15260.05","15483.50"
"NIFTY SMALLCAP 250","07 Apr 2026","14828.55","14953.7","14745","14900.95"
"NIFTY SMALLCAP 250","06 Apr 2026","14734.95","14897.9","14542.75","14881.85"
"NIFTY SMALLCAP 250","02 Apr 2026","14550.85","14764.45","14270.8","14724.45"
"NIFTY SMALLCAP 250","01 Apr 2026","14665.25","14844.15","14585.55","14749.10"
"NIFTY SMALLCAP 250","30 Mar 2026","14487.35","14554.75","14260.6","14288.45"
"NIFTY SMALLCAP 250","27 Mar 2026","14847.95","14851.4","14611.1","14655.35"
"NIFTY SMALLCAP 250","25 Mar 2026","14716.65","15018.9","14693.1","14937.20"
"NIFTY SMALLCAP 250","24 Mar 2026","14556.7","14604.1","14240.75","14574.25"
"NIFTY SMALLCAP 250","23 Mar 2026","14643.45","14643.75","14143.45","14232.85"
"NIFTY SMALLCAP 250","20 Mar 2026","14870.9","14971.15","14775.1","14791.95"
"NIFTY SMALLCAP 250","19 Mar 2026","14926.65","14968.9","14717.45","14753.25"
"NIFTY SMALLCAP 250","18 Mar 2026","14942.65","15206.55","14920.45","15153.55"
"NIFTY SMALLCAP 250","17 Mar 2026","14876.6","14929.6","14762.2","14889.50"
"NIFTY SMALLCAP 250","16 Mar 2026","14827.65","14867.45","14538.8","14804.70"
"NIFTY SMALLCAP 250","13 Mar 2026","15211.25","15212.15","14809.2","14857.50"
"NIFTY SMALLCAP 250","12 Mar 2026","15252.95","15360.3","15026.95","15266.45"
"NIFTY SMALLCAP 250","11 Mar 2026","15429","15556.95","15300.95","15326.60"
"NIFTY SMALLCAP 250","10 Mar 2026","15251.4","15418.85","15177.05","15385.90"
"NIFTY SMALLCAP 250","09 Mar 2026","15146.35","15146.95","14854.85","15063.50"
"NIFTY SMALLCAP 250","06 Mar 2026","15449.05","15569.8","15413.9","15422.20"
"NIFTY SMALLCAP 250","05 Mar 2026","15344.05","15490.65","15265.4","15465.75"
"NIFTY SMALLCAP 250","04 Mar 2026","15355.6","15362.9","15139.9","15250.60"
"NIFTY SMALLCAP 250","02 Mar 2026","15260.7","15749.1","15258.1","15580.40"
"NIFTY SMALLCAP 250","27 Feb 2026","16045.9","16047.15","15861.75","15881.05"
"NIFTY SMALLCAP 250","26 Feb 2026","16059.5","16121.9","15983.1","16047.45"
"NIFTY SMALLCAP 250","25 Feb 2026","15994.6","16067.25","15955.65","16035.70"
"NIFTY SMALLCAP 250","24 Feb 2026","15981.45","15989.65","15820.15","15933.05"
"NIFTY SMALLCAP 250","23 Feb 2026","16056.55","16128.25","15958.65","16027.95"
"NIFTY SMALLCAP 250","20 Feb 2026","15958.8","16018.2","15880.9","15958.80"
"NIFTY SMALLCAP 250","19 Feb 2026","16229.25","16247.4","15941.4","15988.00"
"NIFTY SMALLCAP 250","18 Feb 2026","16137.65","16196.35","16100.7","16180.85"
"NIFTY SMALLCAP 250","17 Feb 2026","15980.45","16110.25","15948.95","16099.35"
"NIFTY SMALLCAP 250","16 Feb 2026","15914.6","15995.4","15815.8","15981.15"
"NIFTY SMALLCAP 250","13 Feb 2026","16124.3","16128.45","15912.05","15988.30"
"NIFTY SMALLCAP 250","12 Feb 2026","16362.55","16363.6","16201.85","16250.15"
"NIFTY SMALLCAP 250","11 Feb 2026","16384.5","16385.3","16263.9","16369.90"
"NIFTY SMALLCAP 250","10 Feb 2026","16335.35","16400.75","16288.8","16349.35"
"NIFTY SMALLCAP 250","09 Feb 2026","15982.65","16281.6","15956.4","16268.80"
"NIFTY SMALLCAP 250","06 Feb 2026","15870.4","15880.4","15689.9","15864.50"
"NIFTY SMALLCAP 250","05 Feb 2026","16051.75","16053.65","15846.3","15919.15"
"NIFTY SMALLCAP 250","04 Feb 2026","15950.4","16104.6","15877.4","16084.15"
"NIFTY SMALLCAP 250","03 Feb 2026","16204.15","16225.45","15880.9","15962.45"
"NIFTY SMALLCAP 250","02 Feb 2026","15396.8","15559.9","15164.2","15507.15"
"NIFTY SMALLCAP 250","01 Feb 2026","15701.25","15737.75","15228.95","15421.05"
"NIFTY SMALLCAP 250","30 Jan 2026","15556.65","15781.75","15416.7","15763.45"
"NIFTY SMALLCAP 250","29 Jan 2026","15696.35","15700.3","15505.4","15630.30"
"NIFTY SMALLCAP 250","28 Jan 2026","15415.6","15664","15405.15","15639.55"
"NIFTY SMALLCAP 250","27 Jan 2026","15365.25","15411.8","15111.3","15345.50"
"NIFTY SMALLCAP 250","23 Jan 2026","15681.5","15683.6","15288.8","15314.60"
"NIFTY SMALLCAP 250","22 Jan 2026","15616.25","15724.1","15497.55","15618.80"
"NIFTY SMALLCAP 250","21 Jan 2026","15538.75","15608.75","15276.55","15478.80"
"NIFTY SMALLCAP 250","20 Jan 2026","16017","16018.2","15557.55","15595.20"
"NIFTY SMALLCAP 250","19 Jan 2026","16159","16162.7","16002.4","16024.05"
"NIFTY SMALLCAP 250","16 Jan 2026","16297.1","16340.35","16185.7","16207.30"
"NIFTY SMALLCAP 250","14 Jan 2026","16178.85","16318.15","16165.2","16283.60"
"NIFTY SMALLCAP 250","13 Jan 2026","16170.95","16258.9","16089.35","16205.25"
"NIFTY SMALLCAP 250","12 Jan 2026","16189.3","16195.5","15873.65","16101.40"
"NIFTY SMALLCAP 250","09 Jan 2026","16458.3","16505.95","16187.45","16209.45"
"NIFTY SMALLCAP 250","08 Jan 2026","16821.55","16832.1","16459.75","16489.05"
"NIFTY SMALLCAP 250","07 Jan 2026","16790.15","16842.4","16746.2","16816.00"
"NIFTY SMALLCAP 250","06 Jan 2026","16893.4","16893.4","16735","16791.50"
"NIFTY SMALLCAP 250","05 Jan 2026","16832.4","16889.05","16770.6","16843.35"
"NIFTY SMALLCAP 250","02 Jan 2026","16699.05","16805.2","16655.25","16795.75"
"NIFTY SMALLCAP 250","01 Jan 2026","16708.9","16717.35","16593.9","16667.90"
"NIFTY SMALLCAP 250","31 Dec 2025","16535.35","16727.3","16532.4","16684.75"
"NIFTY SMALLCAP 250","30 Dec 2025","16509.5","16526.95","16410.75","16491.90"
"NIFTY SMALLCAP 250","29 Dec 2025","16647.5","16652.3","16477.75","16525.60"
"NIFTY SMALLCAP 250","26 Dec 2025","16665.9","16691.75","16592.25","16614.05"
"NIFTY SMALLCAP 250","24 Dec 2025","16654.95","16710.95","16628.45","16644.75"
"NIFTY SMALLCAP 250","23 Dec 2025","16605","16649.8","16553.6","16635.00"
"NIFTY SMALLCAP 250","22 Dec 2025","16477","16590.25","16451.75","16565.70"
"NIFTY SMALLCAP 250","19 Dec 2025","16231.2","16424.45","16217.35","16407.70"
"NIFTY SMALLCAP 250","18 Dec 2025","16218.1","16222.2","16046.15","16192.15"
"NIFTY SMALLCAP 250","17 Dec 2025","16341.85","16369.3","16184.65","16210.70"
"NIFTY SMALLCAP 250","16 Dec 2025","16440.5","16440.85","16309.05","16328.25"
"NIFTY SMALLCAP 250","15 Dec 2025","16396.95","16469.8","16347.9","16455.45"
"NIFTY SMALLCAP 250","12 Dec 2025","16314.8","16408.4","16300.1","16396.85"
"NIFTY SMALLCAP 250","11 Dec 2025","16179.3","16275.7","16093.25","16261.35"
"NIFTY SMALLCAP 250","10 Dec 2025","16295","16420.95","16135.75","16168.00"
"NIFTY SMALLCAP 250","09 Dec 2025","16077.5","16302.35","15859.6","16283.65"
"NIFTY SMALLCAP 250","08 Dec 2025","16500.15","16505.55","16067.1","16120.00"
"NIFTY SMALLCAP 250","05 Dec 2025","16575.9","16579","16441.3","16494.90"
"NIFTY SMALLCAP 250","04 Dec 2025","16618.6","16667.1","16546.3","16582.90"
"NIFTY SMALLCAP 250","03 Dec 2025","16708.6","16728.5","16552.8","16622.65"
"NIFTY SMALLCAP 250","02 Dec 2025","16764.85","16772.7","16663.05","16696.45"
"NIFTY SMALLCAP 250","01 Dec 2025","16790.9","16838","16743.35","16770.60"
"NIFTY SMALLCAP 250","28 Nov 2025","16795.65","16800.6","16703.7","16732.60"
"NIFTY SMALLCAP 250","27 Nov 2025","16883.15","16890.9","16735.95","16770.05"
"NIFTY SMALLCAP 250","26 Nov 2025","16678.35","16837.75","16644.95","16829.80"
"NIFTY SMALLCAP 250","25 Nov 2025","16625.85","16662.7","16566.65","16633.40"
"NIFTY SMALLCAP 250","24 Nov 2025","16738.3","16748.3","16561.3","16615.85"
"NIFTY SMALLCAP 250","21 Nov 2025","16905.4","16906.05","16707.1","16723.75"
"NIFTY SMALLCAP 250","20 Nov 2025","17014.4","17021.6","16923.3","16934.45"
"NIFTY SMALLCAP 250","19 Nov 2025","17029.25","17034.25","16932.2","16950.80"
"NIFTY SMALLCAP 250","18 Nov 2025","17226.3","17226.3","16998.55","17022.75"
"NIFTY SMALLCAP 250","17 Nov 2025","17134.15","17209.75","17127.7","17197.90"
"NIFTY SMALLCAP 250","14 Nov 2025","17025.2","17108.7","17016.95","17081.45"
"NIFTY SMALLCAP 250","13 Nov 2025","17153.25","17180.15","17031.85","17051.05"
"NIFTY SMALLCAP 250","12 Nov 2025","17060.55","17137.7","17045.9","17120.15"
"NIFTY SMALLCAP 250","11 Nov 2025","17042.5","17052","16932.35","16994.00"
"NIFTY SMALLCAP 250","10 Nov 2025","17043.1","17064.3","16976.3","17019.30"
"NIFTY SMALLCAP 250","07 Nov 2025","16988.25","17062.25","16825.05","17020.05"
"NIFTY SMALLCAP 250","06 Nov 2025","17335.5","17342.5","17034.65","17061.50"
"NIFTY SMALLCAP 250","04 Nov 2025","17463.75","17466.15","17302.55","17320.20"
"NIFTY SMALLCAP 250","03 Nov 2025","17335.15","17460.75","17333.85","17434.85"
"NIFTY SMALLCAP 250","31 Oct 2025","17445.05","17483.15","17297.35","17313.90"
"NIFTY SMALLCAP 250","30 Oct 2025","17444.9","17447.55","17359.25","17411.55"
"NIFTY SMALLCAP 250","29 Oct 2025","17363.35","17433.95","17294.45","17423.60"
"NIFTY SMALLCAP 250","28 Oct 2025","17362.8","17407.1","17297.4","17346.40"
"NIFTY SMALLCAP 250","27 Oct 2025","17267.4","17339.05","17228.7","17330.15"
"NIFTY SMALLCAP 250","24 Oct 2025","17270.95","17285.2","17172.3","17219.00"
"NIFTY SMALLCAP 250","23 Oct 2025","17345.45","17354.5","17227.75","17245.55"
"NIFTY SMALLCAP 250","21 Oct 2025","17249.2","17315.35","17247.6","17286.70"
"NIFTY SMALLCAP 250","20 Oct 2025","17135.55","17177","17054.1","17167.40"
"NIFTY SMALLCAP 250","17 Oct 2025","17123.2","17165.05","17036.35","17076.55"
"NIFTY SMALLCAP 250","16 Oct 2025","17105.6","17162.2","17089.15","17117.20"
"NIFTY SMALLCAP 250","15 Oct 2025","16952.6","17060.35","16917.8","17052.00"
"NIFTY SMALLCAP 250","14 Oct 2025","17111.65","17132.75","16877.6","16913.40"
"NIFTY SMALLCAP 250","13 Oct 2025","17045.85","17080.7","16988.5","17063.10"
"NIFTY SMALLCAP 250","10 Oct 2025","17037.35","17130.55","16986.15","17112.75"
"NIFTY SMALLCAP 250","09 Oct 2025","16988.75","17015.2","16910.5","17007.80"
"NIFTY SMALLCAP 250","08 Oct 2025","17069.05","17096.4","16936.75","16956.55"
"NIFTY SMALLCAP 250","07 Oct 2025","17068.45","17106.9","17011.2","17048.85"
"NIFTY SMALLCAP 250","06 Oct 2025","17065.7","17069.25","16984.05","17030.15"
"NIFTY SMALLCAP 250","03 Oct 2025","16913.4","17030.35","16865.85","17015.30"
"NIFTY SMALLCAP 250","01 Oct 2025","16716.5","16882.25","16660.25","16869.40"
"NIFTY SMALLCAP 250","30 Sep 2025","16711.3","16761.55","16579.45","16692.75"
"NIFTY SMALLCAP 250","29 Sep 2025","16740.6","16837.65","16615.8","16666.15"
"NIFTY SMALLCAP 250","26 Sep 2025","17006.95","17023.05","16660.1","16683.10"
"NIFTY SMALLCAP 250","25 Sep 2025","17169.95","17234.45","17033.85","17048.60"
