"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 50","17 Oct 2025","8703.4","8746.05","8674.2","8704.00"
"NIFTY SMALLCAP 50","16 Oct 2025","8726.65","8749.95","8692","8700.35"
"NIFTY SMALLCAP 50","15 Oct 2025","8654.5","8705.15","8638.95","8697.05"
"NIFTY SMALLCAP 50","14 Oct 2025","8725.15","8742.85","8599.7","8627.70"
"NIFTY SMALLCAP 50","13 Oct 2025","8653.55","8701.3","8635.75","8692.05"
"NIFTY SMALLCAP 50","10 Oct 2025","8620.2","8697.4","8602.95","8685.75"
"NIFTY SMALLCAP 50","09 Oct 2025","8553.65","8611","8518.95","8604.00"
"NIFTY SMALLCAP 50","08 Oct 2025","8598.1","8608.65","8526.45","8538.25"
"NIFTY SMALLCAP 50","07 Oct 2025","8583.4","8624.25","8560.95","8580.95"
"NIFTY SMALLCAP 50","06 Oct 2025","8543.15","8565.55","8509.6","8556.30"
"NIFTY SMALLCAP 50","03 Oct 2025","8496.3","8529.5","8468.05","8517.90"
"NIFTY SMALLCAP 50","01 Oct 2025","8401.85","8482.45","8373.9","8476.20"
"NIFTY SMALLCAP 50","30 Sep 2025","8438","8441.85","8340.75","8395.40"
"NIFTY SMALLCAP 50","29 Sep 2025","8470.15","8527.9","8394.9","8410.15"
"NIFTY SMALLCAP 50","26 Sep 2025","8635.55","8644.4","8424.75","8434.80"
"NIFTY SMALLCAP 50","25 Sep 2025","8693.4","8747.3","8651","8663.15"
