"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 150","08 May 2026","22824.5","22846.7","22728","22772.40"
"NIFTY MIDCAP 150","07 May 2026","22679.15","22836.9","22615.7","22804.95"
"NIFTY MIDCAP 150","06 May 2026","22414.35","22579.9","22352.4","22556.50"
"NIFTY MIDCAP 150","05 May 2026","22159.45","22207.2","22042.45","22180.25"
"NIFTY MIDCAP 150","04 May 2026","22164.8","22288","22019.05","22155.50"
"NIFTY MIDCAP 150","30 Apr 2026","22130","22132.75","21834.9","22000.05"
"NIFTY MIDCAP 150","29 Apr 2026","22351.45","22409.45","22176.15","22212.35"
"NIFTY MIDCAP 150","28 Apr 2026","22228.25","22307.95","22164.25","22220.75"
"NIFTY MIDCAP 150","27 Apr 2026","21992.4","22242.05","21979.05","22198.45"
"NIFTY MIDCAP 150","24 Apr 2026","22136.05","22194.85","21770.4","21875.95"
"NIFTY MIDCAP 150","23 Apr 2026","22134.5","22230.85","22053.9","22099.30"
"NIFTY MIDCAP 150","22 Apr 2026","22109.95","22252.05","22076.6","22191.05"
"NIFTY MIDCAP 150","21 Apr 2026","22076.75","22218.5","22062.5","22141.60"
"NIFTY MIDCAP 150","20 Apr 2026","22092.35","22164.4","21863.15","22025.15"
"NIFTY MIDCAP 150","17 Apr 2026","21829.3","22067.15","21753.75","22045.20"
"NIFTY MIDCAP 150","16 Apr 2026","21822.35","21886.9","21602.8","21780.50"
"NIFTY MIDCAP 150","15 Apr 2026","21530.35","21668.9","21497.95","21644.45"
"NIFTY MIDCAP 150","13 Apr 2026","20886.3","21254.95","20729.2","21177.60"
"NIFTY MIDCAP 150","10 Apr 2026","21091.55","21314.65","21072.85","21300.30"
"NIFTY MIDCAP 150","09 Apr 2026","20921","21080.7","20744.1","20965.50"
"NIFTY MIDCAP 150","08 Apr 2026","20783.35","20942.9","20700.05","20909.45"
"NIFTY MIDCAP 150","07 Apr 2026","19988.1","20135.35","19801.7","20110.90"
"NIFTY MIDCAP 150","06 Apr 2026","19829.4","20111.75","19586.15","20090.60"
"NIFTY MIDCAP 150","02 Apr 2026","19630.4","19850.05","19218","19805.50"
